,t,TG,DG,MG,G,ME
169,169.0,0.04420667990084648,0.05343653799349915,0.04923132075985209,0.5126392836245941,1.6490227319300175
170,170.0,0.044010841855517624,0.0532063187783445,0.04902936252822415,0.5132672995823668,1.6502726441249251
171,171.0,0.04381837845753789,0.05297983137274634,0.0488301526295139,0.513885460284655,1.651502219028771
172,172.0,0.04362919098671436,0.05275697053725373,0.04863361143564121,0.5144940502505051,1.6527120457030833
173,173.0,0.043443182585499285,0.05253762916977059,0.048439669097412985,0.5150933423574315,1.653902695979923
174,174.0,0.043260260587296484,0.05232170203084599,0.04824825017770068,0.5156836104142712,1.655074735172093
175,175.0,0.04308033651646137,0.052109086674996724,0.048059292743553084,0.5162651072751032,1.6562286955304444
176,176.0,0.042903320500365494,0.051899690901287904,0.04787272461747066,0.5168380876566516,1.657365104649216
177,177.0,0.04272912825431585,0.05169341785217177,0.04768848340084092,0.5174027937027859,1.658484467305243
178,178.0,0.04255767735626459,0.05149017625803601,0.04750651135166423,0.5179594582441496,1.659587275236845
179,179.0,0.042388887246809004,0.051289880437203755,0.04732674374302165,0.51850831178308,1.6606740048155189
180,180.0,0.04222268109183669,0.05109244377667557,0.04714912935217158,0.5190495694550918,1.661745112389326
181,181.0,0.0420589834542191,0.05089778618271004,0.04697360810880796,0.5195834459300386,1.6628010417334735
182,182.0,0.041897722622117994,0.0507058256989206,0.04680012972151176,0.520110145167564,1.663842222187668
183,183.0,0.0417388278150177,0.0505164868881787,0.04662864762415425,0.5206298608827638,1.6648690663278103
184,184.0,0.04158223197769284,0.05032969524467837,0.04645911292230026,0.5211427825997816,1.6658819704316556
185,185.0,0.041427868986240624,0.05014538185054909,0.04629147951548235,0.521649092392181,1.6668813196010888
186,186.0,0.04127567411374211,0.04996348244453322,0.046125700371910494,0.5221489658142673,1.667867482174188
187,187.0,0.04112558961819768,0.049783925314792504,0.04596173963566558,0.5226425681757974,1.6688408106565475
188,188.0,0.04097755496363997,0.04960664899403702,0.04579955819119946,0.5231300605955767,1.6698016487061977
189,189.0,0.04083151287373066,0.04943159667158972,0.04563911506031887,0.5236115976731526,1.670750321354717
190,190.0,0.04068741072874427,0.04925870874280583,0.04548038044070141,0.5240873228322016,1.6716871396638453
191,191.0,0.04054519684027791,0.049087927465685716,0.04532331801076667,0.5245573804277228,1.6726124063134193
192,192.0,0.040404819054267405,0.0489192044114555,0.045167897036869686,0.5250219017761992,1.6735264053568244
193,193.0,0.04026623127024531,0.04875248556340586,0.04501408911367194,0.5254810158658074,1.6744294129312038
194,194.0,0.04012938552509904,0.048587729012020936,0.04486186304186718,0.5259348442341434,1.6753216893412173
195,195.0,0.03999423851232886,0.04842488539720427,0.04471119786669747,0.5263835000368999,1.6762034827843308
196,196.0,0.03986074785675764,0.04826391187811743,0.04456206797679202,0.5268270936358022,1.6770750302821398
197,197.0,0.039728874908498524,0.04810476561392199,0.044414451951731604,0.5272657284076558,1.6779365562833846
198,198.0,0.03959857868935823,0.04794741307700526,0.04426832371448414,0.5276995058666216,1.6787882796488702
199,199.0,0.03946982520606279,0.047791812357851376,0.04412366789822714,0.5281285158853279,1.6796303973533213
200,200.0,0.039342579068354366,0.047637928997525086,0.04398046308254139,0.5285528497333871,1.680463105905801
201,201.0,0.039216805817297695,0.047485732262381425,0.043838694366265696,0.5289725884358631,1.681286587845534
202,202.0,0.039092474719247816,0.047335188624807706,0.04369834684823887,0.5293878111551749,1.6821010173298419
203,203.0,0.0389695573688662,0.047186269213804116,0.04355940376465456,0.5297985914658057,1.682906552683562
204,204.0,0.03884802349816918,0.04703894608969342,0.043421852076996725,0.5302050001482712,1.6837033522315323
205,205.0,0.03872784609880209,0.04689319503808867,0.04328567641844289,0.5306071037921356,1.684491560794413
206,206.0,0.038609001887700556,0.04674898905063521,0.04315086701010601,0.5310049633990275,1.6852713148109615
207,207.0,0.03849146432217121,0.04660630950088154,0.04301740848516361,0.5313986390392529,1.6860427451319993
208,208.0,0.03837521384443998,0.046465128449150433,0.04288529432435767,0.5317881847295212,1.686805972829461
209,209.0,0.03826022717144251,0.04632542726899039,0.04275451335181729,0.5321736535552191,1.687561116181314
210,210.0,0.038146483814082144,0.04618718826527249,0.04262505578865544,0.5325550934794592,1.6883082818239927
211,211.0,0.03803396468024611,0.04605039188022267,0.04249690999333994,0.5329325543279992,1.689047576393932
212,212.0,0.037922652074805496,0.045915021350034585,0.042370069912274044,0.5333060775446938,1.689779095351696
213,213.0,0.03781252923395395,0.045781061773547044,0.04224452250694172,0.5336757078330265,1.690502931829542
214,214.0,0.03770357846256256,0.04564849545563113,0.042120262655068796,0.5340414847742068,1.6912191766314209
215,215.0,0.037595787187776564,0.045517308426448216,0.04199727824946181,0.5344034474837827,1.6919279089197516
216,216.0,0.03748913864578962,0.04538748671615969,0.041875563702185314,0.5347616322833346,1.692629212513566
217,217.0,0.037383620263746975,0.045259014492281785,0.04175510970001356,0.5351160764257656,1.6933231647126377
218,218.0,0.037279216209164856,0.0451318843042339,0.04163590646405951,0.5354668139043497,1.6940098404884338
219,219.0,0.03717591716881752,0.04500607659424197,0.04151794794072644,0.5358138787123607,1.694689310155809
220,220.0,0.03707370917286634,0.04488158484304797,0.041401222954143446,0.5361573034460889,1.6953616426326334
221,221.0,0.036972581045440434,0.044758394149490704,0.04128572498505251,0.5364971197705017,1.6960269049741328
222,222.0,0.03687252254199147,0.044636495200344434,0.041171441926260155,0.5368333602818893,1.6966851614415646
223,223.0,0.03677352248664856,0.04451587495709311,0.041058363998879355,0.5371660580422031,1.6973364786244929
224,224.0,0.03667556923787951,0.04439652410651099,0.04094648514931337,0.5374952414567815,1.697980920318514
225,225.0,0.03657865348245859,0.04427842961008202,0.04083579420169131,0.5378209421905922,1.698618546128273
226,226.0,0.03648276404451489,0.04416158308590304,0.04072627951448099,0.5381431923742639,1.6992494207806885
227,227.0,0.0363878944047904,0.0440459677701677,0.04061793549974696,0.538462021810119,1.6998736057430506
228,228.0,0.03629403199043035,0.04393158180023085,0.040510742599715155,0.5387774630944477,1.7004911578260362
229,229.0,0.036201169816515444,0.043818404686995854,0.040404698951740425,0.5390895460295724,1.7011021422222257
230,230.0,0.036109295310190914,0.043706433636494985,0.040299788723339,0.5393983022804605,1.7017066194675863
231,231.0,0.03601840195219874,0.043595650953599324,0.04019600586091415,0.5397037611837732,1.702304647769779
232,232.0,0.035928479497990606,0.0434860482564057,0.040093338257272404,0.540005954404478,1.7028962895274162
233,233.0,0.03583951863434076,0.043377617163010945,0.03999177007992999,0.540304914538865,1.7034816024824977
234,234.0,0.035751509116700886,0.043270343703576436,0.03989129620661275,0.5406006709235953,1.7040606504306197
235,235.0,0.03566444396015167,0.043164219496199,0.03979190220182077,0.5408932547579752,1.704633489716798
236,236.0,0.035578314317128656,0.043059228708394875,0.03969357968365089,0.5411826977069722,1.7052001827396452
237,237.0,0.03549311040874481,0.04295536388958346,0.03959631747623221,0.5414690286415862,1.7057607863098383
238,238.0,0.03540882199045181,0.04285261665786158,0.03950010254104869,0.5417522792267846,1.7063153609633446
239,239.0,0.03532544347431421,0.042750969318100324,0.039404930221487444,0.5420324774022447,1.7068639635108411
240,240.0,0.035242961821815966,0.042650419076331963,0.03931078701337115,0.5423096525046276,1.7074066521599889
